Security Code,Issuer Name,Security Id,Tickers
524434,Asian Petroproducts & Exports Ltd.,ASINPET,524434.BO
524440,Camex  Ltd.,CAMEXLTD,524440.BO
524444,EVEXIA LIFECARE LIMITED,EVEXIA,524444.BO
524458,Indo Euro Indchem Limited,INDOEURO,524458.BO
524470,Syncom Formulations (India) Ltd.,SYNCOMF,524470.BO
524480,Riddhi Siddhi Gluco Biols Ltd,RIDDHI,524480.BO
524488,SVC INDUSTRIES LIMITED,SVCIND,524488.BO
524494,Ipca Laboratories Ltd.,IPCALAB,524494.BO
524500,Kilitch Drugs (I) Ltd.,KILITCH,524500.BO
524502,Raaj Medisafe India Limited,RAAJMEDI,524502.BO
524504,Revati Organics Ltd.,REVAORG,524504.BO
524506,Coral Laboratories Ltd.,CORALAB,524506.BO
524514,Tulasee Bio-Ethanol Ltd.,TULASEEBIOE,524514.BO
524516,Bacil Pharma Ltd.,BACPHAR,524516.BO
524518,Krebs Biochemicals & Industries Ltd.,KREBSBIO,524518.BO
524520,KMC Speciality Hospitals India Limited,KMCSHIL,524520.BO
524522,Laffans Petrochemicals Ltd.,LAFFANSQ,524522.BO
524534,Bhaskar Agrochemicals Ltd.,BHASKAGR,524534.BO
524542,Sukhjit Starch & Chemicals Ltd.,SUKHJITS,524542.BO
524546,Satiate Agri Limited,SATAGRI,524546.BO
524548,Sharma East India Hospitals And Res,SHARMEH,524548.BO
524558,Neuland Laboratories Limited.,NEULANDLAB,524558.BO
524564,Gayatri BioOrganics Ltd,GAYATRIBI,524564.BO
524570,Poddar Pigments Ltd.,PODDARMENT,524570.BO
524572,Pharmaids Pharmaceuticals Ltd.,PHARMAID,524572.BO
524576,Vivid Global Industries Limited,VIVIDIND,524576.BO
524580,Priya Limited.,PRIYALT,524580.BO
524582,Tirupati Starch & Chemicals Ltd.,TIRUSTA,524582.BO
524590,Hemo Organic Limited,HEMORGANIC,524590.BO
524592,JAYSYNTH ORGOCHEM LIMITED,JAYSYNTH,524592.BO
524594,Aeonx Digital Technology Limited,AEONXDIGI,524594.BO
524598,AksharChem (India) Ltd.,AKSHARCHEM,524598.BO
524602,BANDARAM PHARMA PACKTECH LIMITED,BANDARAM,524602.BO
524604,ADLINE CHEM LAB LIMITED,ADLINE,524604.BO
524606,Beryl Drugs Ltd.,BERLDRG,524606.BO
524614,IEL LIMITED,INDXTRA,524614.BO
524622,iStreet Network Limited,ISTRNETWK,524622.BO
524624,Gagan Gases Ltd.,GAGAN,524624.BO
524628,Parker Agro Chem Export Ltd.,PARKERAC,524628.BO
524632,Shukra Pharmaceuticals Limited,SHUKRAPHAR,524632.BO
524634,Alufluoride  Ltd.,ALUFLUOR,524634.BO
524636,OXYGENTA PHARMACEUTICAL LIMITED,OXYGENTAPH,524636.BO
524640,Archit Organosys Limited,ARCHITORG,524640.BO
524642,Sikozy Realtors Limited,SIKOZY,524642.BO
524648,Indo Amines Ltd.,INDOAMIN,524648.BO
524652,Ind-Swift Ltd.,INDSWFTLTD,524652.BO
524654,Natural Capsules Ltd.,NATCAPSUQ,524654.BO
524663,Bharat Immunologicals & Biologicals,BIBCL,524663.BO
524667,Savita Oil Technologies Limited,SOTL,524667.BO
524669,Hester Biosciences Ltd,HESTERBIO,524669.BO
524675,Kabsons Industries Ltd.,KABSON,524675.BO
524687,Basant Agro-Tech (India) Ltd.,BASANTGL,524687.BO
524703,Sandu Pharmaceuticals Ltd.,SANDUPHQ,524703.BO
524709,NACL Industries Limited,NACLIND,524709.BO
524711,Vista Pharmaceuticals Ltd.,VISTAPH,524711.BO
524715,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,524715.BO
524717,Titan Bio-Tech Ltd.,TITANBIO,524717.BO
524723,Bijoy Hans Ltd,BIJHANS,524723.BO
524727,Span Divergent Limited,SDL,524727.BO
524731,Jenburkt Pharmaceuticals Ltd.,JENBURPH,524731.BO
524735,Hikal Ltd.,HIKAL,524735.BO
524742,Caplin Point Laboratories Ltd.,CAPLIPOINT,524742.BO
524743,FISCHER MEDICAL VENTURES LIMITED,FISCHER,524743.BO
524748,Link Pharma Chem Ltd.,LINKPH,524748.BO
524752,DECIPHER LABS LIMITED,DECIPHER,524752.BO
524768,Emmessar Biotech & Nutrition Ltd.,EMMESSA,524768.BO
524774,NGL Fine Chem Ltd.,NGLFINE,524774.BO
524790,Everest Organics Ltd.,EVERESTO,524790.BO
524804,Aurobindo Pharma Ltd.,AUROPHARMA,524804.BO
524808,Phyto Chem (India) Ltd.,PHYTO,524808.BO
524816,Natco Pharma Ltd.,NATCOPHARM,524816.BO
524818,Dynamic Industries Ltd.,DYNAMIND,524818.BO
524820,Panama Petrochem Ltd.,PANAMAPET,524820.BO
524824,Bal Pharma Ltd.,BALPHARMA,524824.BO
524828,BDH Industries Ltd.,BDH,524828.BO
526001,Jauss Polymers Ltd,JAUSPOL,526001.BO
526025,Globus Constructors & Developers Limited,GLOBUSCON,526025.BO
526027,Cubex Tubings Ltd,CUBEXTUB,526027.BO
526043,Polymechplast Machines Ltd.,POLYCHMP,526043.BO
526071,STELLANT SECURITIES (INDIA) LIMITED,STELLANT,526071.BO
526073,Galaxy Bearings Ltd.,GALXBRG,526073.BO
526081,SC Agrotech Limited,SCAGRO,526081.BO
526095,Ravileela Granites Limited,RALEGRA,526095.BO
526113,Uniroyal Marine Exports Ltd.,UNRYLMA,526113.BO
526117,Shervani Industrial syndicate Ltd,SHERVANI,526117.BO
526125,BN HOLDINGS LIMITED,BNHOLDINGS,526125.BO
526133,Supertex Industries Ltd,SUPERTEX,526133.BO
526137,Shetron Ltd.,SHETR,526137.BO
526139,Transgene Biotek Ltd.,TRABI,526139.BO
526143,MPL Plastics Limited,MPL,526143.BO
526159,Nikhil Adhesives Ltd.,NIKHILAD,526159.BO
526161,Spenta International Ltd.,SPENTA,526161.BO
526169,Multibase India Ltd,MULTIBASE,526169.BO
526173,Andrew Yule & Company Ltd,ANDREWYU,526173.BO
526179,Ludlow Jute & Specialities Ltd,LUDLOWJUT,526179.BO
526187,Ashram Online.com Ltd,ASHRAM,526187.BO
526193,Royal Cushion Vinyl Products Ltd.,ROYALCU,526193.BO
526211,Suraj Industries Limited.,SURJIND,526211.BO
526217,Hitech Corporation Limited,HITECHCORP,526217.BO
526225,Bloom Dekor Ltd.,BLOOM,526225.BO
526227,Filatex India Ltd.,FILATEX,526227.BO
526231,Standard Surfactants Ltd.,STDSFAC,526231.BO
526237,Morgan Ventures Ltd.,MORGAN,526237.BO
526241,Amrapali Industries Ltd,AMRAPLIN,526241.BO
526247,Premier Explosives Ltd.,PREMEXPLN,526247.BO
526251,Mid East Portfolio Management Ltd.,MIDEASTP,526251.BO
526263,Mold-Tek Technologies Ltd,MOLDTECH,526263.BO
526269,Crestchem Ltd.,CRSTCHM,526269.BO
526299,Mphasis Limited,MPHASIS,526299.BO
526301,Medinova Diagnostic Services Ltd.,MEDINOV,526301.BO
526315,DIVYASHAKTI LIMITED,DIVSHKT,526315.BO
526325,Orient Press ltd.,ORIENTLTD,526325.BO
526335,Shreyas Intermediates Ltd.,SHREYASI,526335.BO
526345,Panjon Ltd.,PANJON,526345.BO
526349,Nirbhay Colours India Limited,NIRBHAYIND,526349.BO
526355,Duropack Ltd,DUROPACK,526355.BO
526365,SWARNSARITA JEWELS INDIA LIMITED,SWARNSAR,526365.BO
526367,Ganesh Housing Corporation Ltd.,GANESHHOUC,526367.BO
526371,NMDC Ltd,NMDC,526371.BO
526373,Cindrella Hotels Ltd.,CINDHO,526373.BO
526381,Patel Integrated Logistics Ltd,PATINTLOG,526381.BO
526397,Alphageo (India)Ltd.,ALPHAGEO,526397.BO
526407,HAMPTON SKY REALTY LIMITED,HAMPTON,526407.BO
526409,Kkalpana Industries (India) Ltd,KKALPANAIND,526409.BO
526415,OK Play India Ltd.,OKPLA,526415.BO
526423,Kriti Industries (India) Ltd.,KRITI,526423.BO
526433,ASM Technologies Ltd.,ASMTEC,526433.BO
526435,Perfectpac Limited,PERFEPA,526435.BO
526441,Vision Cinemas Limited,VISIONCINE,526441.BO
526443,Artificial Electronics Intelligent Material Limited,AEIM,526443.BO
526445,Indrayani Biotech Ltd.,INDRANIB,526445.BO
526468,Euro Leder Fashion Ltd.,EUROLED,526468.BO
526471,Winsome Breweries Ltd.,WINSOMBR,526471.BO
526473,Elegant Floriculture & Agrotech (In,ELEFLOR,526473.BO
526477,South Asian Enteprises Ltd.,SAENTER,526477.BO
526479,Sky Industries Ltd,SKYIND,526479.BO
526481,Phoenix International Ltd.,PHOENXINTL,526481.BO
526488,BHUDEVI INFRA PROJECTS LIMITED,BHUDEVI,526488.BO
526490,Pratik Panels Ltd.,PRATIK,526490.BO
526492,Rishiroop Limited,RISHIROOP,526492.BO
526494,PROMACT IMPEX LIMITED,PROMACT,526494.BO
526500,Sterling Green  Woods  Limited,STRGRENWO,526500.BO
526506,Systematix Corporate Services Ltd.,SYSTMTXC,526506.BO
526508,Shahi Shipping Limited,SHAHISHIP,526508.BO
526519,Alpine Housing Development Corporat,ALPINEHOU,526519.BO
526521,Sanghi Industries Ltd.,SANGHIIND,526521.BO
526525,WORLDWIDE ALUMINIUM LIMITED,WWALUM,526525.BO
526530,IIRM HOLDINGS INDIA LIMITED,IIRM,526530.BO
526532,Square Four Projects India Limited,SFPIL,526532.BO
526544,Scanpoint Geomatics Limited,SCANPGEOM,526544.BO
526546,Choksi Laboratories Ltd.,CHOKSILA,526546.BO
526550,Country Club Hospitality & Holidays Ltd,CCHHL,526550.BO
526568,Longview Tea Company ltd.,LONTE,526568.BO
526570,Midwest Gold Ltd,MIDWEST,526570.BO
526574,Enterprise International Limited,ENTRINT,526574.BO
526576,TECHINDIA NIRMAN LIMITED,TECHIN,526576.BO
526582,TPL Plastech Limited,TPLPLASTEH,526582.BO
526586,Wim Plast Ltd.,WIMPLAST,526586.BO
526588,Photoquip India Ltd.,PHOTOQUP,526588.BO
526596,Liberty Shoes Ltd.,LIBERTSHOE,526596.BO
526604,Lippi Systems Ltd.,LIPPISYS,526604.BO
526608,Electrotherm (India) Ltd,ELECTHERM,526608.BO
526612,Blue Dart Express Ltd.,BLUEDART,526612.BO
526614,Expo Gas Containers Ltd.,EXPOGAS,526614.BO
526616,National Plastic Industries Ltd.,NATPLAS,526616.BO
526622,MFL India Ltd,MFLINDIA,526622.BO
526628,Ajwa Fun World & Resorts Ltd,AJWAFUN,526628.BO
526638,Texel Industries Ltd.,TEXELIN,526638.BO
526640,Royale Manor Hotels & Industries Lt,RAYALEMA,526640.BO
526642,Mirza International  Limited,MIRZAINT,526642.BO
526650,Tourism Finance Corpn. Of India Ltd,TFCILTD,526650.BO
526654,Thakker's Developers Ltd.,THAKDEV,526654.BO
526662,Rajdarshan Industries Ltd.,ARENTERP,526662.BO
526666,Bhartiya International Ltd.,BIL,526666.BO
526668,Kamat Hotels (India) ltd.,KAMATHOTEL,526668.BO
526675,Tirth Plastic Ltd.,TIRTPLS,526675.BO
526677,DSJ KEEP LEARNING LIMITED,KEEPLEARN,526677.BO
526687,Polo Hotels Ltd.,POLOHOT,526687.BO
526703,Ecoplast Ltd.,ECOPLAST,526703.BO
526705,Elegant Marbles & Grani Industries,ELEMARB,526705.BO
526709,BITS Ltd,BITS,526709.BO
526711,Adarsh Plant Project Ltd.,ADARSHPL,526711.BO
526717,HCP PLASTENE BULKPACK LIMITED,HPBL,526717.BO
526721,Nicco Parks And Resorts Ltd.,NICCOPAR,526721.BO
526723,NTC INDUSTRIES LIMITED,NTCIND,526723.BO
526725,Sandesh Ltd.,SANDESH,526725.BO
526727,Garnet Construction Ltd.,GARNET,526727.BO
526729,Goldiam International Ltd.,GOLDIAM,526729.BO
526731,Bright Brothers Ltd.,BRIGHTBR,526731.BO
526739,Narmada Gelatines Ltd.,SHAWGELTIN,526739.BO
526747,P.G.Foils Ltd.,PGFOILQ,526747.BO
526751,Gratex Industries Ltd.,GRATEXI,526751.BO
526755,Velan Hotels Ltd.,VELHO,526755.BO
526761,Howard Hotels Limited,HOWARHO,526761.BO
526773,Pressure Sensitive Systems (India),PRESSURS,526773.BO
526775,Valiant Communications Ltd.,VALIANT,526775.BO
526783,Dr.Agarwals Eye Hospital Ltd.,DRAGARWQ,526783.BO
526795,Mahasagar Travels Ltd.,MHSGRMS,526795.BO
526797,Greenply Industries Ltd,GREENPLY,526797.BO
526807,Seamec Ltd,SEAMECLTD,526807.BO
526813,Raghunath International Ltd.,RAGHUNAT,526813.BO
526817,Cheviot Co.Ltd.,CHEVIOT,526817.BO
526821,Dai-Ichi Karkaria Ltd.,DAICHI,526821.BO
526823,Rajeswari Infrastructure Limited,RAJINFRA,526823.BO
526827,SPICE ISLANDS INDUSTRIES LIMITED,SPICEISLIN,526827.BO
526829,Confidence Petroleum India Limited,CONFIPET,526829.BO
526839,Shelter Infra Projects Limited,SIPL,526839.BO
526841,Shakti Press Ltd.,SHAKTIPR,526841.BO
526847,Ashirwad Steels & Industries  Ltd.,ASHSI,526847.BO
526849,Banaras Beads Ltd.,BANARBEADS,526849.BO
526851,Arex Industries Ltd.,AREXMIS,526851.BO
526853,Bilcare Ltd.,BI,526853.BO
526859,ISF LIMITED,ISFL,526859.BO
526861,Rishi Laser  Ltd.,RISHILASE,526861.BO
526865,Jainco Projects (India) Ltd.,JAINCO,526865.BO
526869,Kumbhat Financial Services Ltd.,KUMPFIN,526869.BO
526871,Intec Capital Limited,INTECCAP,526871.BO
526873,Rajasthan Gases Ltd.,RAJGASES,526873.BO
526877,Siddheswari Garments Ltd.,SIDDHEGA,526877.BO
526881,63 Moons Technologies Limited,63MOONS,526881.BO
526885,Sarla Performance Fibers Ltd,SARLAPOLY,526885.BO
526891,Market Creators Ltd.,MKTCREAT,526891.BO
526899,HIMALAYA FOOD INTERNATIONAL LIMITED,HFIL,526899.BO
526901,Sonal Adhesives Ltd.,SONALAD,526901.BO
526905,Padmanabh Industries Limited,PADMAIND,526905.BO
526921,Twentyfirst Century Management Serv,21STCENMGM,526921.BO
526931,Hariyana Ship Breakers Ltd.,HRYNSHP,526931.BO
526935,ARUNIS ABODE LIMITED,ARUNIS,526935.BO
526945,Tyroon Tea Co. Ltd.,TYROON,526945.BO
526947,La Opala RG Ltd.,LAOPALA,526947.BO
526951,Stylam Industries Limited,STYLAMIND,526951.BO
526953,Venus Remedies Ltd.,VENUSREM,526953.BO
526961,LAST MILE ENTERPRISES LIMITED,LASTMILE,526961.BO
526965,Gujarat Craft Industries Ltd.,GUJCRAFT,526965.BO
526967,Heera Ispat Ltd.,HEERAISP,526967.BO
526971,Dhoot Industrial Finance Ltd.,DHOOTIN,526971.BO
526977,Crimson Metal Engineering Company Ltd,CRIMSON,526977.BO
526981,SHRI BAJRANG ALLIANCE LIMITED,SHBAJRG,526981.BO
526983,Ashoka Refineries Ltd.,ASHOKRE,526983.BO
526987,Urja Global Limited,URJA,526987.BO
527001,Ashapura Minechem Ltd,ASHAPURMIN,527001.BO
527005,Shree Pacetronix Ltd,SHREEPAC,527005.BO
530001,Gujarat Alkalis & Chemicals Ltd.,GUJALKALI,530001.BO
530005,India Cements Ltd.,INDIACEM,530005.BO
530007,JK Tyre & Industries Ltd.,JKTYRE,530007.BO
530011,Mangalore Chemicals & Fertilisers L,MANGCHEFER,530011.BO
530017,Standard Industries Ltd.,SIL,530017.BO
530019,JUBILANT PHARMOVA LIMITED,JUBLPHARMA,530019.BO
530023,THE INVESTMENT TRUST OF INDIA LIMITED,THEINVEST,530023.BO
530025,Samyak International Limited,SAMYAKINT,530025.BO
530027,Aadi Industries Ltd,AADIIND,530027.BO
530037,Sree Jayalakshmi Autospin Ltd.,SREEJAYA,530037.BO
530043,Acknit Industries Ltd,ACKNIT,530043.BO
530045,Titan Securities Ltd.,TITANSEC,530045.BO
530053,REAL ECO-ENERGY LIMITED,REALECO,530053.BO
530055,Harmony Capital Services Ltd.,HRMNYCP,530055.BO
530057,Vivanza Biosciences Limited,VIVANZA,530057.BO
530063,Yashraj Containeurs Ltd.,YASHRAJC,530063.BO
530065,Lords Ishwar Hotels Limited,LORDSHOTL,530065.BO
530067,CSL Finance Limited,CSLFINANCE,530067.BO
530073,Sanghvi Movers Ltd.,SANGHVIMOV,530073.BO
530075,Selan Exploration Technology Ltd.,SELAN,530075.BO
530077,Freshtrop Fruits Ltd.,FRSHTRP,530077.BO
530079,Faze Three Ltd.,FAZE3Q,530079.BO
530095,PRADHIN LIMITED,PRADHIN,530095.BO
530109,ANUPAM FINSERV LIMITED,ANUPAM,530109.BO
530111,Raj Packaging Industries Ltd.,RAJPACK,530111.BO
530117,PRIVI SPECIALITY CHEMICALS LIMITED,PRIVISCL,530117.BO
530119,Natraj Proteins Ltd.,NATRAJPR,530119.BO
530125,Samrat Pharmachem Ltd.,SAMRATPH,530125.BO
530127,NPR Finance Ltd.,NPRFIN,530127.BO
530129,Nile Ltd.,NILE,530129.BO
530131,Udaipur Cement Works Limited,UDAICEMENT,530131.BO
530133,Amco India Ltd.,AMCOIND,530133.BO
530135,Optiemus Infracom Limited,OPTIEMUS,530135.BO
530139,Kreon Finnancial Services Limited,KREONFIN,530139.BO
530141,Gyan Developers & Builders Ltd.,GYANDEV,530141.BO
530145,Kisan Mouldings Ltd.,KISAN,530145.BO
530161,Garodia Chemicals Ltd.,GARODCH,530161.BO
530163,Kerala Ayurveda Limited,KERALAYUR,530163.BO
530167,Moongipa Capital Finance Ltd.,MONGIPA,530167.BO
530169,Mohit Paper Mills Ltd.,MOHITPPR,530169.BO
530171,Daulat Securities Ltd.,DAULAT,530171.BO
530175,Odyssey Technologies Ltd.,ODYSSEY,530175.BO
530185,Surat Trade and Mercantile Limited,SURATRAML,530185.BO
530187,Atharv Enterprises Limited,ATHARVENT,530187.BO
530197,FUNDVISER CAPITAL (INDIA) LIMITED,FUNDVISER,530197.BO
530199,Themis Medicare Ltd.,THEMISMED,530199.BO
530201,KALLAM TEXTILES LTD,KALLAM,530201.BO
530207,Brawn Biotech Limited,BRAWN,530207.BO
530213,Fortune International Ltd.,FORINTL,530213.BO
530215,Kings Infra Ventures Limited,KINGSINFR,530215.BO
530217,Swojas Energy Foods Ltd.,SWOEF,530217.BO
530231,Subhash Silk Mills Ltd.,SUBSM,530231.BO
530233,Auro Laboratories Ltd.,AUROLAB,530233.BO
530235,KJMC Financial Services Ltd.,KJMCFIN,530235.BO
530239,Suven Life Sciences Ltd.,SUVEN,530239.BO
530245,Aryaman Financial Services Ltd.,ARYAMAN,530245.BO
530249,Bridge Securities Ltd.,BRIDGESE,530249.BO
530251,Risa International Limited,RISAINTL,530251.BO
530253,Rajasthan Tube Mfg. Co,RAJTUBE,530253.BO
530255,Kay Power And Paper Ltd,KAYPOWR,530255.BO
530259,Inter State Oil Carrier Ltd,INTSTOIL,530259.BO
530263,Global Capital Markets Ltd.,GLOBALCA,530263.BO
530265,Sainik Finance and Industries Ltd,SAINIK,530265.BO
530267,ARIGATO UNIVERSE LIMITED,ARIGATO,530267.BO
530271,Rich Universe Network Ltd,RICHUNV,530271.BO
530281,Quantum Digital Vision (India) Ltd.,QUANTDIA,530281.BO
530289,S.P.Capital Financing Ltd.,SPCAPIT,530289.BO
530291,PAOS INDUSTRIES LIMITED,PAOS,530291.BO
530299,Kothari Products Ltd.,KOTHARIPRO,530299.BO
530305,Piccadily Agro Industries ltd.,PICCADIL,530305.BO
530307,Chaman Lal Setia Exports Ltd.,CLSEL,530307.BO
530309,Chandra Prabhu International Ltd.,CHANDRAP,530309.BO
530313,KIMIA BIOSCIENCES LIMITED,KIMIABL,530313.BO
530315,Hindustan Tin Works Ltd.,HINDTIN,530315.BO
530317,Godavari Drugs Ltd.,GODAVARI,530317.BO
530331,Premco Global Ltd.,PREMCO,530331.BO
530341,Mukesh Babu Financial Services Ltd.,MUKESHB,530341.BO
530343,Genus Power Infrastructures Ltd,GENUSPOWER,530343.BO
530355,ASIAN ENERGY SERVICES LTD,ASIANENE,530355.BO
530357,KBS INDIA LIMITED,KBSINDIA,530357.BO
530361,PRABHHANS INDUSTRIES LIMITED,PRABHHANS,530361.BO
530363,Ugar Sugar Works Ltd.,UGARSUGAR,530363.BO
530365,Orient Bell Limited,ORIENTBELL,530365.BO
530367,NRB Bearings Ltd.,NRBBEARING,530367.BO
530369,Vamshi Rubber Ltd.,VAMSHIRU,530369.BO
530377,Nila Infrastructures Ltd,NILAINFRA,530377.BO
530393,DB(INTERNATIONAL)Stock Brokers Ltd,DBSTOCKBRO,530393.BO
530401,Vinyoflex Ltd.,VINYOFL,530401.BO
530405,Jindal Capital Ltd.,JINDCAP,530405.BO
530407,EPIC Energy Ltd.,EPIC,530407.BO
530419,Sumedha Fiscal Services Ltd.,SUMEDHA,530419.BO
530421,Kuwer Industries Ltd.,KUWERIN,530421.BO
530427,Choksi Imaging Ltd.,CHOKSI,530427.BO
530429,Ashish Polyplast Ltd.,ASHISHPO,530429.BO
530431,Ador Fontech Ltd,ADORFO,530431.BO
530433,Shiva Global Agro Industries Limited,SHIVAAGRO,530433.BO
530439,Siddha Ventures Limited,SIDDHA,530439.BO
530443,Kiran Syntex Ltd.,KIRANSY-B,530443.BO
530445,Sumeru Industries Ltd.,SUMERUIND,530445.BO
530449,Rungta Irrigation Ltd.,RUNGTAIR,530449.BO
530457,Cinerad Communications Ltd.,CINERAD,530457.BO
530459,Valson Industries Ltd.,VALSONQ,530459.BO
530461,Saboo Sodium Chloro Ltd.,SABOOSOD,530461.BO
530469,GSL Securities Ltd.,GSLSEC,530469.BO
530475,Tinna Rubber and Infrastructure Limited,TINNARUBR,530475.BO
530477,Vikram Thermo (India) Ltd.,VIKRAMTH,530477.BO
530495,STRATMONT INDUSTRIES LIMITED,STRATMONT,530495.BO
530499,A.K.Capital Services Ltd.,AKCAPIT,530499.BO
530517,Relaxo Footwears Ltd.,RELAXO,530517.BO
530521,Virat Industries Ltd.,VIRAT,530521.BO
530525,RAJNISH RETAIL LIMITED,RRETAIL,530525.BO
530533,Terai Tea Co. Ltd.,TERAI,530533.BO
530537,Manraj Housing Finance Ltd.,MANRAJH,530537.BO
530545,Cosco (India) ltd.,COSCO,530545.BO
530547,Ken Financial Services Ltd.,KENFIN,530547.BO
530549,Shilpa Medicare Ltd.,SHILPAMED,530549.BO
530555,Paramount Communications Ltd.,PARACABLES,530555.BO
530557,NCL Research And Financial Services,NCLRESE,530557.BO
530565,POPEES CARES LIMITED,POPEES,530565.BO
530571,Explicit Finance Limited,EXPLICITFIN,530571.BO
530577,Ladderup Finance Ltd.,LADDERUP,530577.BO
530579,U. Y. FINCORP LIMITED,UYFINCORP,530579.BO
530581,Ekam Leasing & Finance Co. Ltd.,EKAMLEA,530581.BO
530585,Swastika Investmart Ltd,SWASTIKA,530585.BO
530589,Prima Plastics Ltd.,PRIMAPLA,530589.BO
530595,TeleCanor Global Limited,TELECANOR,530595.BO
530601,Jagsonpal Finance & Leasing Ltd.,JAGSONFI,530601.BO
530615,Garg Furnace Ltd.,GARGFUR,530615.BO
530617,Sampre Nutritions Ltd.,SAMPRE,530617.BO
530621,Akar Auto Industries Limited,AAIL,530621.BO
530627,Vipul Organics Limited,VIPULORG,530627.BO
530643,Eco Recycling Limited,ECORECO,530643.BO
530655,Goodluck India Limited,GOODLUCK,530655.BO
530663,Goyal Associates Ltd.,GOYALASS,530663.BO
530665,Zenith Health Care Ltd.,ZENITHHE,530665.BO
530669,ACE ENGITECH LIMITED,ACEENGITEC,530669.BO
530675,York Exports Ltd.,YORKEXP,530675.BO
530677,Supreme Holdings & Hospitality (India) Ltd,SUPREME,530677.BO
530689,Lykis Limited,LYKISLTD,530689.BO
530695,Prime Property Development Corporation Ltd.,PRIMEPRO,530695.BO
530697,Zenlabs Ethica Limited,ZENLABS,530697.BO
530699,Raj Rayon Industries Limited,RAJRILTD,530699.BO
530705,Flora Textiles Ltd.,FLORATX,530705.BO
530709,Gowra Leasing & Finance Ltd.,GOWRALE,530709.BO
530711,Jagan Lamps Ltd.,JAGANLAM,530711.BO
530713,AJEL Limited,AJEL,530713.BO
530715,Alps Industries Ltd.,ALPSINDUS,530715.BO
530723,Asit C Mehta Financial Services Limited,ASITCFIN,530723.BO
530733,ENCODE PACKAGING INDIA LIMITED,ENCODE,530733.BO
530735,Super Bakers (India) Ltd.,SUPERBAK,530735.BO
530741,Ovobel Foods Ltd.,OVOBELE,530741.BO
530747,CHALLANI CAPITAL LIMITED,CHALLANI,530747.BO
530759,Sterling Tools Ltd.,STERTOOLS,530759.BO
530765,AGARWAL FORTUNE INDIA LIMITED,AGARWAL,530765.BO
530779,Dynamic Protfolio Management & Serv,DYNAMICP,530779.BO
530787,Inland Printers Ltd.,INLANPR,530787.BO
530789,Ceejay Finance Limited,CEEJAY,530789.BO
530795,Suncity Synthetics Ltd.,SUNCITYSY,530795.BO
530797,Shree Ganesh Elastoplast Ltd,SHGANEL,530797.BO
530799,Anna Infrastructures Ltd,ANNAINFRA,530799.BO
530803,Bhageria Industries Limited,BHAGERIA,530803.BO
530805,Onesource Ideas Venture Limited,OIVL,530805.BO
530809,BNR Udyog Ltd.,BNRUDY,530809.BO
530813,KRBL Ltd.,KRBL,530813.BO
530821,SSPDL Limited,SSPDL,530821.BO
530825,Daikaffil Chemicals India Ltd.,DAIKAFFI,530825.BO
530829,Cil Securities Ltd.,CILSEC,530829.BO
530839,Clio Infotech Ltd.,CLIOINFO,530839.BO
530843,Cupid Limited,CUPID,530843.BO
530845,Sunshield Chemicals Ltd.,SUNSHIEL,530845.BO
530853,Hipolin Ltd.,HIPOLIN,530853.BO
530855,GDL Leasing & Finance ltd.,GDLLEAS,530855.BO
530871,Chembond Chemicals Ltd.,CHEMBOND,530871.BO
530879,CAPITAL INDIA FINANCE LIMITED,CIFL,530879.BO
530881,Arunjyoti Bio Ventures Limited ,ABVL,530881.BO
530883,Super Crop Safe Ltd.,SUCROSA,530883.BO
530897,N.G.Industries Ltd.,NGIND,530897.BO
530899,Asia Pack Ltd.,ASIAPAK,530899.BO
530907,S.I.Capital And Financial Services,SICAPIT,530907.BO
530909,ERP Soft Systems Ltd.,ERPSOFT,530909.BO
530917,R.R.Securities Ltd.,RRSECUR,530917.BO
530919,Remsons Industries Ltd.,REMSONSIND,530919.BO
530925,Ramsons Projects Ltd.,RAMSONS,530925.BO
530927,Haryana Financial Corporation ltd.,HARAFIN,530927.BO
530929,Euro Asia Exports Ltd.,EUROASIA,530929.BO
530931,Stanpacks (India) Ltd.,STANPACK,530931.BO
530943,Sri Adhikari Brothers Television Ne,SABTNL,530943.BO
530951,RAMINFO LIMITED,RAMINFO,530951.BO
530953,Sunil Agro Foods ltd.,SUNILAGR,530953.BO
530959,Diana Tea Co.Ltd.,DIANATEA,530959.BO
530961,Vikas EcoTech Limited,VIKASECO,530961.BO
530965,Indian Oil Corporation Ltd.,IOC,530965.BO
530973,Alfa Ica (India) Ltd,ALFAICA,530973.BO
530977,Shri Keshav Cements and Infra Limited,SKCIL,530977.BO
530979,India Home Loan Limited,INDIAHOME,530979.BO
530991,Roopa Industries Ltd.,ROOPAIND,530991.BO
530997,Unique Organics Ltd.,UNIQUEO,530997.BO
530999,Balaji Amines Ltd.,BALAMINES,530999.BO
531003,Swarna Securities Ltd.,SWRNASE,531003.BO
531017,Arihants Securities ltd.,ARISE,531017.BO
531025,Visagar Financial Services Ltd,VISAGAR,531025.BO
531027,Libord Securities Ltd.,LIBORD,531027.BO
